Label,Time,ID,Signal1,Signal2,Signal3,Signal4
0,2878109.67443,id3,0.6,1.0,,
0,2878694.67443,id3,0.0,1.0,,
0,2878702.01618,id4,0.0,,,
0,2878806.9133,id6,0.4473684210526316,0.0,,
0,2880029.82623,id8,0.2002364257883349,,,
0,2880098.44749,id5,0.2109752028954378,0.4293677717033895,,
0,2880648.38802,id1,0.8533281510555843,1.0,,
0,2880728.44749,id5,0.3476970389209958,0.4417564973309019,,
0,2881608.38802,id1,0.8538284253346463,0.75,,
0,2881806.9133,id6,0.4736842105263157,0.0,,
0,2882024.82623,id8,0.1932375396354604,,,
0,2882028.38802,id1,0.85399840705667,0.25,,
0,2882088.38802,id1,0.8534478724013288,0.0,,
0,2882564.82623,id8,0.1981879713045667,,,
0,2883289.05278,id10,0.2579123903898184,0.0,0.4258788163956045,0.3893421161742892
0,2883368.44749,id5,0.2238920995738342,0.4953703945357606,,
0,2883683.44749,id5,0.2699126992570704,0.4962716669305527,,
0,2883773.44749,id5,0.2869438476964367,0.4965291733290647,,
0,2883794.69712,id3,0.8,1.0,,
0,2883901.857,id9,0.257328990228013,,,
0,2883968.44749,id5,0.3235091486120005,0.4971858041003728,,
0,2884501.857,id9,0.2900503405389398,,,
0,2885009.82623,id8,0.2425711517862097,,,
0,2885175.69662,id3,0.0,1.0,,
0,2885528.44749,id5,0.4853472457809994,0.4940823880228102,,
0,2885826.9133,id6,0.5,0.4444444444444444,,
0,2886037.62367,id2,0.0,0.8599663127516389,0.2449135983959374,
0,2886060.69662,id3,1.0,1.0,,
0,2886067.62367,id2,0.0,0.8601336773846006,0.2455867242199919,
0,2887202.11627,id7,0.0906209343283204,0.25,,
0,2887698.38802,id1,0.8596939241911169,1.0,,
0,2888341.857,id9,0.2930115487118743,,,
0,2888507.2137,id7,0.0595582845247929,0.75,,
0,2888688.38802,id1,0.8589233592087211,0.0,,
0,2888789.82623,id8,0.2236229478113544,,,
0,2888821.857,id9,0.296416938110749,,,
0,2889408.42221,id1,0.8519162015522976,0.75,,
0,2889609.76568,id5,0.2786456641701612,0.5578185432972703,,
0,2889880.16197,id5,0.2399929661576632,0.5699114318236257,,
0,2890177.62367,id2,0.0022920562156945,0.8530904185497141,0.1670110726539196,
0,2890338.92229,id1,0.8507155291644657,0.0,,
0,2890375.16197,id5,0.1935977099864903,0.6049022490632046,,
0,2890664.82623,id8,0.1886285170469821,,,
0,2890847.2137,id7,0.0538684812355779,1.0,,
0,2890905.69662,id3,0.8,0.9983111164726464,,
0,2890937.2137,id7,0.0547302107465254,0.0,,
0,2891024.82623,id8,0.2111615163684316,,,
0,2891032.01618,id4,0.0,,,
0,2891193.92229,id1,0.8532581253627907,0.5,,
0,2891328.92229,id1,0.8531980529186703,0.25,,
0,2891527.62367,id2,0.0,0.8574253196839363,0.2102834911252959,
0,2891881.857,id9,0.3011548711874445,,,
0,2892675.69662,id3,0.4,0.968574702937451,,
0,2893231.857,id9,0.3332839798637844,,,
0,2893271.96588,id5,0.2216659205922559,0.6744973075976672,,
0,2893305.53031,id8,0.1903355624501223,,,
0,2894437.62367,id2,0.1511550756981723,0.853031707630109,0.191820510450164,
0,2895870.69662,id3,1.0,0.8337052898244768,,
0,2895871.857,id9,0.3621557595498962,,,
0,2896263.24352,id7,0.2173568106229358,0.0,,
0,2896305.69662,id3,0.8,0.8263465830267208,,
0,2896489.03043,id1,0.8496042242434458,0.0,,
0,2897434.63407,id7,0.2328474266861211,1.0,,
0,2897826.9133,id6,0.5789473684210527,0.4444444444444444,,
0,2897863.46139,id5,0.2416299404010334,0.5896157328606267,,
0,2898259.63407,id7,0.2304859219270637,1.0,,
0,2898412.01618,id4,0.1137599999999999,,,
0,2898547.01618,id4,0.1450399999999999,,,
0,2898898.46139,id5,0.3230461997378368,0.5655847021796672,,
0,2900236.18743,id3,0.4,0.920984377827372,,
0,2900731.857,id9,0.3134438851051228,,,
0,2900809.03043,id1,0.8581325347768981,0.75,,
0,2901667.62367,id2,0.1296821279932444,0.8632940626786781,0.2161622842487427,
0,2901826.5804,id8,0.2185018116019341,,,
0,2902519.03043,id1,0.8547391828834617,0.5,,
0,2902621.857,id9,0.2958246964761622,,,
0,2902957.62367,id2,0.2086374328970384,0.8540854794512108,0.2170022776846299,
0,2903192.34859,id8,0.2214037887872723,,,
0,2903447.34859,id8,0.2196967433841322,,,
0,2904006.9133,id6,0.4736842105263157,0.0,,
0,2904121.857,id9,0.2719869706840391,,,
0,2904197.34859,id8,0.247521583455316,,,
0,2904304.03043,id1,0.852927973986585,0.25,,
0,2904409.03043,id1,0.8524172523259366,0.75,,
0,2905339.05278,id10,0.355115454014981,0.5555555555555556,0.4145125025967266,0.4665425165158156
0,2905414.03043,id1,0.8373626460506887,0.0,,
0,2906029.03043,id1,0.831346295474964,0.25,,
0,2906431.18743,id3,0.2,0.6079377525785632,,
0,2907272.34859,id8,0.2400105836814995,,,
0,2907871.857,id9,0.3285460467870891,,,
0,2908096.65223,id3,0.8,0.7528801495868268,,
0,2908201.65223,id3,1.0,0.7501658724892938,,
0,2908471.857,id9,0.3048563814036126,,,
0,2908472.38367,id5,0.3715149940882803,0.4997886538905743,,
0,2908486.65223,id3,0.0,0.7651245551601422,,
0,2908682.38367,id5,0.3305539753052716,0.490838039389305,,
0,2908696.65223,id3,0.4,0.7992641293202243,,
0,2908804.05278,id10,0.3678579679074895,0.0,0.4188055744370048,0.4687626690356484
0,2909491.65223,id3,0.2,0.9329271970565172,,
0,2909612.38367,id5,0.2047129313096316,0.4576497142148225,,
0,2909642.38367,id5,0.205943853718562,0.4560270126531917,,
0,2909737.62367,id2,0.0255745219856444,0.8286654720625726,0.3870304985472827,
0,2910031.65223,id3,0.2,0.9988539718921527,,
0,2910049.96847,id1,0.8292645135130884,1.0,,
0,2910091.65223,id3,1.0,1.0,,
0,2910199.96847,id1,0.8313464366557963,1.0,,
0,2910526.65223,id3,0.8,1.0,,
0,2911627.62367,id2,0.0,0.8442407436915681,0.2956482114582521,
0,2911729.05278,id10,0.3236125953626237,0.8888888888888888,0.3662137730219951,0.4407450647067798
0,2911967.38367,id5,0.3187546726673799,0.4392458099454096,,
0,2912042.94818,id8,0.2893520482411032,,,
0,2912087.38367,id5,0.3276961797644546,0.4408942410570964,,
0,2912161.857,id9,0.2903464613562332,,,
0,2912283.31156,id3,0.2,1.0,,
0,2912437.62367,id2,0.0,0.8469616329071682,0.2870433949378,
0,2912837.38367,id5,0.3234648418288792,0.4525876888637288,,
0,2913007.62367,id2,0.0,0.8459560626367315,0.2892365419861772,
0,2913277.62367,id2,0.0,0.8459856065311242,0.2850188629328957,
0,2913515.33803,id1,0.8429981613314312,0.0,,
0,2913665.33803,id1,0.843108423561415,0.0,,
0,2913890.33803,id1,0.8432584987860922,0.0,,
0,2914097.38367,id5,0.3031425457129493,0.4606111959711743,,
0,2914220.33803,id1,0.8430781402728983,0.5,,
0,2914670.33803,id1,0.8432085913618933,0.5,,
0,2914741.857,id9,0.2912348238081136,,,
0,2914879.05278,id10,0.2724307206920614,0.3333333333333333,0.3877808339362034,0.3989669361204189
0,2915166.27054,id7,0.0594257364138323,0.25,,
0,2915327.94818,id8,0.2302804248836008,,,
0,2915551.857,id9,0.3474977790938702,,,
0,2916287.94818,id8,0.2244764705129245,,,
0,2916426.19809,id3,0.2,0.991193678750226,,
0,2916499.05278,id10,0.4031215220911055,0.7777777777777778,0.377844498485508,0.5093755982600168
0,2916846.10784,id1,0.843008255760937,0.5,,
0,2917157.94818,id8,0.2381328337380454,,,
0,2917337.94818,id8,0.2401812882218136,,,
0,2917866.19809,id3,0.2,1.0,,
0,2917896.10784,id1,0.8433284538884697,0.5,,
0,2918481.19809,id3,0.0,1.0,,
0,2918492.38367,id5,0.1917987807203665,0.4409724314725333,,
0,2918631.63987,id7,0.056642226083668,0.5,,
0,2919036.10784,id1,0.8422971279089165,0.75,,
0,2919546.10784,id1,0.8423775303928802,0.5,,
0,2919547.62367,id2,0.000904759032511,0.8456603422653142,0.2339790228700961,
0,2919917.38367,id5,0.1916142788605336,0.4355759219707107,,
0,2920757.38367,id5,0.1902913383771978,0.414339289144202,,
0,2920881.10784,id1,0.8363718389699901,0.25,,
0,2921016.10784,id1,0.8362416702426594,0.0,,
0,2921811.63987,id7,0.0583211688224972,1.0,,
0,2921886.9133,id6,0.3947368421052631,0.6666666666666666,,
0,2921961.63987,id7,0.0577026109713494,1.0,,
0,2923055.40841,id8,0.2398398791411855,,,
0,2923267.62367,id2,0.0,0.8499967512724118,0.2449135983959374,
0,2923342.01618,id4,0.0,,,
0,2923492.53349,id3,0.8,1.0,,
0,2923505.40841,id8,0.2628853334926576,,,
0,2923757.46427,id5,0.1927186402844048,0.3863545018461217,,
0,2923821.10784,id1,0.8469014583909383,0.5,,
0,2924046.10784,id1,0.8454998856788213,0.5,,
0,2924211.10784,id1,0.8450395655752849,0.75,,
0,2925202.45845,id7,0.0618557851147699,0.0,,
0,2925607.62367,id2,0.0,0.845738826242312,0.2254044924373523,
0,2925682.93103,id3,0.0,1.0,,
0,2925726.9133,id6,0.3947368421052631,0.4444444444444444,,
0,2925860.40841,id8,0.231475356665799,,,
0,2926085.40841,id8,0.2365964928752193,,,
0,2926132.93103,id3,0.0,1.0,,
0,2926141.857,id9,0.3076695291679005,,,
0,2926264.05278,id10,0.3261842861118109,0.2222222222222222,0.3211537124402943,0.4458191414540061
0,2927166.68679,id1,0.842767824803623,0.0,,
0,2927858.23882,id3,0.2,0.98932384341637,,
0,2927945.40841,id8,0.2304511294239149,,,
0,2928366.9133,id6,0.3947368421052631,0.2222222222222222,,
0,2928381.68679,id1,0.8441695386965722,0.25,,
0,2929296.9133,id6,0.3947368421052631,0.3333333333333333,,
0,2929778.23882,id3,0.6,1.0,,
0,2929891.857,id9,0.2947882736156352,,,
0,2930256.68679,id1,0.8344597563684735,0.25,,
0,2931113.90682,id7,0.0616790543001561,1.0,,
0,2931155.46326,id8,0.2388156518993014,,,
0,2931519.30108,id3,1.0,1.0,,
0,2931651.68679,id1,0.8361515262812709,1.0,,
0,2931815.46326,id8,0.2483751061568861,,,
0,2931863.90682,id7,0.0646834781485878,1.0,,
0,2932100.46326,id8,0.2579345604144706,,,
0,2932508.66253,id1,0.8383936190781615,0.25,,
0,2933465.46326,id8,0.2526427196647364,,,
0,2933498.66253,id1,0.8448099349516376,0.5,,
0,2933633.90682,id7,0.064639339627638,0.5,,
0,2934144.30108,id3,0.0,1.0,,
0,2934786.9133,id6,0.3947368421052631,0.6666666666666666,,
0,2935013.90682,id7,0.0675116130094425,1.0,,
0,2935027.62367,id2,0.0,0.838669651373736,0.2561938084280084,
0,2935352.78431,id5,0.1895579398710863,0.3863545018461217,,
0,2935506.9133,id6,0.3947368421052631,0.0,,
0,2935520.46326,id8,0.2744966563248167,,,
0,2935652.78431,id5,0.1932832265744345,0.3863545018461217,,
0,2935730.46326,id8,0.2803016349227349,,,
0,2936063.66253,id1,0.8329778517628087,0.75,,
0,2937470.46326,id8,0.3250299799848928,,,
0,2937485.46326,id8,0.3246885709042648,,,
0,2937594.30108,id3,0.4,1.0,,
0,2937812.78431,id5,0.3551557060640795,0.3863545018461217,,
0,2937894.08963,id7,0.0793985276003551,0.25,,
0,2938085.46326,id8,0.3011313443409312,,,
0,2938385.46326,id8,0.3106907985985158,,,
0,2938504.05278,id10,0.2749142229575199,0.0,0.3211537124402943,0.3998449386818675
0,2938627.62367,id2,0.0,0.8465767496288061,0.3142244366045104,
0,2938727.78431,id5,0.2136020378871975,0.3863545018461217,,
0,2938734.68903,id1,0.8432080972289805,0.25,,
0,2938987.62367,id2,0.0,0.8459655862046587,0.3236887888199056,
0,2940007.62367,id2,0.0,0.848577375877856,0.2683231460077193,
0,2940151.857,id9,0.2830915013325436,,,
0,2940426.9133,id6,0.3947368421052631,0.4444444444444444,,
0,2940497.78431,id5,0.2637721548970919,0.3863545018461217,,
0,2940601.857,id9,0.2867930115487118,,,
0,2940624.68903,id1,0.8489434273581208,0.5,,
0,2941146.77781,id8,0.2219159024082144,,,
0,2941314.3126,id3,0.8,1.0,,
0,2942202.57783,id7,0.0596466499320993,0.75,,
0,2942274.3126,id3,0.4,1.0,,
0,2942581.857,id9,0.297601421379923,,,
0,2942604.68903,id1,0.8481029778637634,1.0,,
0,2943036.9133,id6,0.3947368421052631,0.1111111111111111,,
0,2943759.3126,id3,1.0,0.9807587912419328,,
0,2943957.57783,id7,0.0855694204074274,0.0,,
0,2944042.01618,id4,0.00376,,,
0,2944329.68903,id1,0.8525468563299382,1.0,,
0,2944749.3126,id3,1.0,0.976476265154714,,
0,2945343.00072,id5,0.195726892603425,0.3863545018461217,,
0,2945472.57783,id7,0.0520427503004011,0.25,,
0,2945649.68903,id1,0.8596942771431977,0.5,,
0,2945838.00072,id5,0.239567290224284,0.3863545018461217,,
0,2945947.62367,id2,0.0,0.8625752374247458,0.1772321834325544,
0,2945952.57783,id7,0.0469662139835718,0.75,,
0,2945977.62367,id2,0.0,0.8626243961690442,0.1772321834325544,
0,2946127.62367,id2,0.0,0.8628706038873821,0.1772321834325544,
0,2946220.31486,id1,0.8598341873479528,0.0,,
0,2947896.9133,id6,0.3947368421052631,0.3333333333333333,,
0,2948377.62367,id2,0.0,0.8573564162994607,0.1690212953813648,
0,2948587.01618,id4,0.0,,,
0,2948739.3126,id3,0.2,1.0,,
0,2948799.25669,id8,0.1980172667642528,,,
0,2948913.00072,id5,0.1946270437587697,0.3863545018461217,,
0,2949103.18012,id7,0.0535936195315826,0.75,,
0,2949288.00072,id5,0.1951416865564082,0.3863545018461217,,
0,2949823.18012,id7,0.0436966939132193,0.25,,
0,2950564.05278,id10,0.3672989076495249,0.2222222222222222,0.3211537124402943,0.4882119102243982
0,2950683.00072,id5,0.197697942239789,0.3863545018461217,,
0,2950768.18012,id7,0.045596550170316,1.0,,
0,2951103.00072,id5,0.2218750409002676,0.3863545018461217,,
0,2951188.18012,id7,0.0473196756127989,0.5,,
0,2951203.18012,id7,0.0473196756127989,0.75,,
0,2951683.18012,id7,0.0471993517513716,0.0,,
0,2952639.25669,id8,0.1814589263537937,,,
0,2952654.54718,id3,0.8,0.9999396827311658,,
0,2953597.62367,id2,0.0,0.8612658014855462,0.174718223364626,
0,2954403.00072,id5,0.1946274452337889,0.3863545018461217,,
0,2954752.01618,id4,0.03064,,,
0,2955295.15494,id3,0.0,1.0,,
0,2955658.18012,id7,0.013564090021596,0.0,,
0,2956236.9133,id6,0.3947368421052631,0.1111111111111111,,
0,2956393.45723,id7,0.0494256706920608,1.0,,
0,2956983.00072,id5,0.2081988586065203,0.3863545018461217,,
0,2957590.59491,id1,0.8425475121149039,0.75,,
0,2957658.00072,id5,0.1916598543047154,0.3863545018461217,,
0,2957874.25669,id8,0.0,,,
0,2958751.857,id9,0.2554042049156054,,,
0,2958940.60769,id3,0.6,0.9340129078955306,,
0,2959038.00072,id5,0.2811670718218735,0.3868696200921212,,
0,2959105.60769,id3,0.4,0.9399240002412692,,
0,2959224.25669,id8,0.0023898635643961,,,
0,2959543.85043,id7,0.0246318572867744,1.0,,
0,2959578.00072,id5,0.3093016863958182,0.388350440057029,,
0,2959803.2163,id5,0.3190323327906729,0.3893935413240564,,
0,2960559.25669,id8,0.0648677253193242,,,
0,2960860.59491,id1,0.833829101590833,0.25,,
0,2961509.30201,id7,0.1055858480149237,0.0,,
0,2961798.2163,id5,0.3014918731419234,0.3966825963161718,,
0,2961850.59491,id1,0.8389142233970667,0.5,,
0,2962154.30201,id7,0.1863073228468267,0.75,,
0,2962248.2163,id5,0.2865245632453634,0.3966568667661157,,
0,2962615.60769,id3,0.4,0.7975149285240365,,
0,2962638.2163,id5,0.2260798172485712,0.3966568667661157,,
0,2963077.01618,id4,0.0,,,
0,2963560.59491,id1,0.8523768746079146,0.25,,
0,2964105.01927,id7,0.1088757363116597,0.75,,
0,2964202.01618,id4,0.1699199999999999,,,
0,2964588.2163,id5,0.3256476293903803,0.3966568667661157,,
0,2964798.2163,id5,0.3432825962586542,0.3966568667661157,,
0,2965015.74357,id3,0.0,0.9744857952831898,,
0,2965120.84328,id1,0.854208766496716,0.0,,
0,2965234.05278,id10,0.2664194915951465,0.1111111111111111,0.3303676071300541,0.4002997762571523
0,2965261.857,id9,0.2718389102753925,,,
0,2965597.01618,id4,0.18384,,,
0,2966163.2163,id5,0.3210782334296204,0.3918275673042587,,
0,2966826.9133,id6,0.3947368421052631,0.4444444444444444,,
0,2967033.2163,id5,0.3118535097949868,0.387912668634661,,
0,2967175.9258,id1,0.8424875102611996,0.5,,
0,2967636.9133,id6,0.3947368421052631,0.1111111111111111,,
0,2968300.55673,id8,0.0,,,
0,2969737.01618,id4,0.12648,,,
0,2969988.49377,id5,0.3369891059753535,0.387693756561233,,
0,2970004.05278,id10,0.3211626125393932,0.0,0.3224097470614903,0.4414600974005699
0,2970490.9258,id1,0.8415564932629568,0.75,,
0,2970697.62367,id2,0.0,0.8453348620394544,0.0006634005662582,
0,2971030.95283,id8,0.000682818161256,,,
0,2971264.05278,id10,0.2557673495254777,0.2222222222222222,0.321733320963306,0.3868046299054764
0,2971627.01618,id4,0.1854399999999999,,,
0,2971960.74357,id3,0.2,1.0,,
0,2972230.95283,id8,0.0,,,
0,2972493.52574,id5,0.3118358609531418,0.3863545018461217,,
0,2972890.95283,id8,0.0,,,
0,2972977.62367,id2,0.0,0.8461336031432241,0.0,
0,2973370.74357,id3,1.0,1.0,,
0,2973416.66284,id1,0.8433787142647491,0.75,,
0,2973481.857,id9,0.3856973645247259,,,
0,2973675.99942,id7,0.0,0.25,,
0,2973858.52574,id5,0.3674529501388099,0.3863545018461217,,
0,2974015.95283,id8,0.0,,,
0,2974046.66284,id1,0.8406460886662219,0.0,,
0,2974293.52574,id5,0.3587329127213381,0.3863545018461217,,
0,2974630.77544,id3,1.0,1.0,,
0,2974695.99942,id7,0.0002650962219202,1.0,,
0,2975179.05278,id10,0.2566591031120311,0.3333333333333333,0.3211537124402943,0.3884015042624268
0,2975431.857,id9,0.2585134734971869,,,
0,2975996.66284,id1,0.8492036236319493,0.0,,
0,2976011.66284,id1,0.8492136474710387,0.25,,
0,2976040.95283,id8,0.0194603175957972,,,
0,2976318.52574,id5,0.3423641017096813,0.3863545018461217,,
0,2976517.62367,id2,0.0227396103504433,0.8515531543888267,0.0046443612091405,
0,2976903.93006,id5,0.2490806101617342,0.3863545018461217,,
0,2977021.857,id9,0.2565886881847793,,,
0,2977675.77544,id3,0.8,1.0,,
0,2977716.9133,id6,0.3947368421052631,0.7777777777777778,,
0,2977976.79355,id1,0.8440092278615575,0.5,,
0,2978022.73233,id8,0.0068281816125604,,,
0,2978341.27652,id7,0.0001325481109601,0.5,,
0,2978816.79355,id1,0.8461212931119497,0.75,,
0,2978916.9133,id6,0.3947368421052631,0.7777777777777778,,
0,2979072.73233,id8,0.0017070454031401,,,
0,2979393.93006,id5,0.1918694724417509,0.3863545018461217,,
0,2979505.77544,id3,0.0,1.0,,
0,2979641.79355,id1,0.8434589049774647,0.75,,
0,2979691.857,id9,0.257328990228013,,,
0,2979928.31437,id8,0.0,,,
0,2980446.9133,id6,0.3947368421052631,0.8888888888888888,,
0,2980826.79355,id1,0.8428476625642577,0.5,,
0,2981736.9133,id6,0.3947368421052631,0.1111111111111111,,
0,2981796.9133,id6,0.3947368421052631,0.3333333333333333,,
0,2982286.28452,id7,0.0,0.0,,
0,2982388.31437,id8,0.0,,,
0,2982424.05278,id10,0.4069195824462777,0.4444444444444444,0.3211537124402943,0.5147798697469572
0,2982426.9133,id6,0.3947368421052631,0.4444444444444444,,
0,2982697.62367,id2,0.0,0.8482130399660704,0.0,
0,2982877.01618,id4,0.0878399999999999,,,
0,2983381.857,id9,0.4067219425525613,,,
0,2983651.857,id9,0.4045010364228604,,,
0,2983818.93006,id5,0.3122293064719781,0.3863545018461217,,
0,2984551.53162,id7,0.0043410577770036,0.25,,
0,2985404.18041,id3,0.6,0.9999396827311658,,
0,2985693.93006,id5,0.1933972133618916,0.3873460385640612,,
0,2985781.857,id9,0.3217352679893397,,,
0,2985817.62367,id2,6.031726883406719e-05,0.8537013450530168,0.0772980746003412,
0,2985847.01618,id4,0.0,,,
0,2986291.53162,id7,0.0198380339403797,0.5,,
0,2986350.04876,id3,0.0,1.0,,
0,2986650.04876,id3,0.4,1.0,,
0,2987346.9133,id6,0.3947368421052631,0.8888888888888888,,
0,2987356.61831,id7,0.0204124090878738,0.75,,
0,2987766.9133,id6,0.3947368421052631,0.2222222222222222,,
0,2988030.04876,id3,0.8,1.0,,
0,2988828.93006,id5,0.1955765803562288,0.3874879201607845,,
0,2988882.32147,id1,0.8600345935393252,1.0,,
0,2989267.01618,id4,0.0,,,
0,2989455.24027,id8,0.0114372042010387,,,
0,2989797.32147,id1,0.865590271059433,0.0,,
0,2989830.04876,id3,0.8,1.0,,
0,2990131.857,id9,0.3390583358010067,,,
0,2990136.9133,id6,0.3947368421052631,0.1111111111111111,,
0,2990328.93006,id5,0.1972343028285922,0.3863545018461217,,
0,2990437.62367,id2,0.0,0.8707054558173097,0.0019902813052498,
0,2991721.73359,id7,0.0,1.0,,
0,2991966.9133,id6,0.3947368421052631,0.2222222222222222,,
0,2992021.28863,id8,0.0052918407497343,,,
0,2992050.97417,id3,0.4,1.0,,
0,2992056.9133,id6,0.3947368421052631,0.5555555555555556,,
0,2992096.28863,id8,0.0081938179350725,,,
0,2992470.97417,id3,0.0,0.9955968393751132,,
0,2992515.97417,id3,0.6,0.9939079558477592,,
0,2992546.28863,id8,0.0209966584586233,,,
0,2992921.73359,id7,0.0176503660288467,1.0,,
0,2993137.62367,id2,0.0149586826708486,0.8701445426529093,0.0204117049123052,
0,2994247.62367,id2,0.004523795162555,0.8749265277967111,0.0390197982420537,
0,2994337.62367,id2,0.0040412570118825,0.8759986230332336,0.0380224087064839,
0,2994363.93006,id5,0.3027996378695326,0.3863545018461217,,
0,2994376.28863,id8,0.0392620442722225,,,
0,2994457.62367,id2,0.001809518065022,0.8772772585507312,0.039518515399158,
0,2994466.28863,id8,0.0406276805947346,,,
0,2994717.32147,id1,0.875129365761347,0.75,,
0,2995803.93006,id5,0.196343895471964,0.3863545018461217,,
0,2996347.62367,id2,0.038663369322637,0.8619649047165844,0.0,
0,2997331.73577,id7,0.0897897582615166,0.75,,
0,2997453.93006,id5,0.3113661512396545,0.3863545018461217,,
0,2997663.93006,id5,0.328246602015806,0.3863545018461217,,
0,2998143.93006,id5,0.3226633692185088,0.3863545018461217,,
0,2998296.9133,id6,0.3947368421052631,0.3333333333333333,,
0,2998308.93006,id5,0.3192316571082155,0.3863545018461217,,
0,2999322.85514,id1,0.849143692368661,0.0,,
0,2999457.85514,id1,0.8492839555254968,1.0,,
0,2999502.85514,id1,0.8494240775015003,0.5,,
0,3000312.85514,id1,0.8494542196091849,0.25,,
0,3000680.17088,id5,0.3567313991605157,0.3863545018461217,,
0,3001502.11381,id3,0.4,0.7896736835756077,,
0,3001954.05278,id10,0.2565162455868013,0.5555555555555556,0.3211537124402943,0.3871558117345473
0,3002060.17088,id5,0.3664105122219032,0.3863545018461217,,
0,3002357.11381,id3,1.0,0.7822546595090176,,
0,3002851.73577,id7,0.2274837613376275,0.25,,
0,3003621.11571,id5,0.3078215764719579,0.3863545018461217,,
0,3003801.11571,id5,0.3214422749180489,0.3863545018461217,,
0,3004072.01618,id4,0.19072,,,
0,3004387.62367,id2,0.2575547379214669,0.8491199702741393,0.0051420484574634,
0,3004452.85514,id1,0.8463415352102526,0.5,,
0,3004512.85514,id1,0.8469321652219518,0.25,,
0,3004701.11571,id5,0.3385061837189835,0.3863545018461217,,
0,3004791.11571,id5,0.3185428062702368,0.3863545018461217,,
0,3005667.85514,id1,0.8560505410437742,0.75,,
0,3005821.73577,id7,0.2490799918460819,1.0,,
0,3006346.73577,id7,0.2485829364299813,1.0,,
0,3007246.28863,id8,0.0,,,
0,3007542.85514,id1,0.8554898413685111,0.75,,
0,3007746.84884,id5,0.2056454132482742,0.3863545018461217,,
0,3008253.43252,id9,0.3110749185667752,,,
0,3008463.43252,id9,0.3110749185667752,,,
0,3009182.11381,id3,0.8,0.8040895108269497,,
0,3009183.01811,id7,0.1794295471720224,0.75,,
0,3009228.01811,id7,0.1814720075234313,0.25,,
0,3009871.28863,id8,0.0706716796900005,,,
0,3009916.28863,id8,0.0752807022784788,,,
0,3010027.62367,id2,0.2058628385306712,0.8729782985025213,0.0772980746003412,
0,3011253.01811,id7,0.2355168915170477,0.25,,
0,3011463.43252,id9,0.3628960615931299,,,
0,3011751.84884,id5,0.1958861818320509,0.3863545018461217,,
0,3011987.10129,id8,0.1452695638072234,,,
0,3012228.01811,id7,0.1533277677854298,0.25,,
0,3013083.01811,id7,0.0434386006498278,0.75,,
0,3013352.10129,id8,0.1159083828732134,,,
0,3013353.01811,id7,0.0300000557806632,0.25,,
0,3013654.05278,id10,0.3428188169157495,0.5555555555555556,0.3211537124402943,0.4674341798808548
0,3013817.3885,id8,0.0742564750365948,,,
0,3013844.2018,id1,0.8596239690887394,0.75,,
0,3013904.2018,id1,0.8594737526832301,0.5,,
0,3014189.2018,id1,0.8590231740571187,0.25,,
0,3014462.3885,id8,0.0757928158994209,,,
0,3015667.62367,id2,0.0,0.859217730887312,0.2170022776846299,
0,3015966.9133,id6,0.3947368421052631,0.2222222222222222,,
0,3016267.62367,id2,0.0,0.8635011008164091,0.2170022776846299,
0,3016427.3885,id8,0.2219159024082144,,,
0,3016589.60711,id1,0.8587035406529149,0.25,,
0,3016634.60711,id1,0.8581931719443475,1.0,,
0,3017159.60711,id1,0.8519567910415683,1.0,,
0,3017162.11381,id3,0.4,1.0,,
0,3017392.01618,id4,0.0,,,
0,3017579.61946,id1,0.8482330054102614,0.5,,
0,3017612.3885,id8,0.2328409929883111,,,
0,3017702.58282,id3,0.4,1.0,,
0,3017841.84884,id5,0.1925660637181002,0.3868180555430335,,
0,3017898.20292,id7,0.0586746304517243,1.0,,
0,3017931.84884,id5,0.192459030477976,0.3866120082446336,,
0,3018284.61946,id1,0.8445295498187981,1.0,,
0,3018494.61946,id1,0.843899177402822,0.75,,
0,3018933.43252,id9,0.309002072845721,,,
0,3019009.60182,id7,0.057614245564043,0.75,,
0,3019349.61946,id1,0.8430682576146412,0.0,,
0,3019514.61946,id1,0.842747706535028,0.25,,
0,3020372.3885,id8,0.2304511294239149,,,
0,3021259.60182,id7,0.0584095342298041,0.75,,
0,3021753.1428,id3,0.4,1.0,,
0,3022101.84884,id5,0.1910859377352392,0.3863545018461217,,
0,3022412.83861,id8,0.2782536925525878,,,
0,3022544.61946,id1,0.8376929386077269,0.75,,
0,3022567.01618,id4,0.0,,,
0,3022892.83861,id8,0.2768894218663982,,,
0,3023133.43252,id9,0.2796861119336689,,,
0,3023226.9133,id6,0.3947368421052631,0.4444444444444444,,
0,3023239.05278,id10,0.2818957806705021,0.5555555555555556,0.3211537124402943,0.4065438192509966
0,3023493.1428,id3,0.8,1.0,,
0,3023769.11152,id5,0.1916097823403183,0.3863545018461217,,
0,3023789.61946,id1,0.8421674533144992,0.25,,
0,3024069.11152,id5,0.1912340177813286,0.3863545018461217,,
0,3024438.57773,id8,0.2248178795935526,,,
0,3024759.11152,id5,0.2009063057673893,0.3863545018461217,,
0,3024794.61946,id1,0.8334786907651994,0.75,,
0,3025064.61946,id1,0.8337092390642564,0.25,,
0,3025098.1428,id3,0.6,1.0,,
0,3025984.3903,id8,0.2384742428186734,,,
0,3026074.05278,id10,0.3973759474383233,1.0,0.3211537124402943,0.501253530693874
0,3026639.61946,id1,0.8371323801132965,0.25,,
0,3026856.9133,id6,0.3947368421052631,0.5555555555555556,,
